"comparison_universe","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"All DTU genes","GO:0034249","negative regulation of amide metabolic process","6/431","33/2524",0.181818181818182,1.06475427125079,0.169883489281626,0.504702890413833,0.981775711618012,0.953283819498373,"Apoe/Fxr1/Tyms/Rtn2/Ddx6/Fmr1",6
"All DTU genes","GO:0048839","inner ear development","6/431","33/2524",0.181818181818182,1.06475427125079,0.169883489281626,0.504702890413833,0.981775711618012,0.953283819498373,"Dlx5/Wnt5a/C1qtnf5/Fgfr2/Kif3a/Myo7a",6
"All DTU genes","GO:0033554","cellular response to stress","58/431","338/2524",0.171597633136095,1.00490122050001,0.0439288828422333,0.508459975557711,0.981775711618012,0.953283819498373,"Flna/Hltf/Hnrnpk/Lig1/Mgme1/Parp6/Rnf138/Taf9/Cib1/Depdc5/Tmem33/Trem2/Ung/Foxp1/Cav1/Cbs/Exo5/Adcy8/Brd4/Ikbkg/Ppargc1a/Acer2/Cd74/Cdkn1a/Dgkz/Fancg/Fcgr2b/Fis1/Ilk/Ins2/Ints3/Nfatc2/Npm1/Parp10/Rrp8/Snca/Trim32/Trim39/Ube2j2/Vkorc1l1/Vldlr/Relb/Calr3/Smarcd2/Eya3/Mutyh/Ambra1/Svip/Traf6/Ano1/Nr1h3/Stk11/Hipk1/Sirt1/Bad/Rhno1/Gck/Fmr1",58
"All DTU genes","GO:0000819","sister chromatid segregation","7/431","39/2524",0.179487179487179,1.05110357546552,0.145926121524323,0.508704562917627,0.981775711618012,0.953283819498373,"Flna/Anapc5/Prc1/Smarcd2/Cenpi/Sirt1/Cep97",7
"All DTU genes","GO:0032412","regulation of monoatomic ion transmembrane transporter activity","7/431","39/2524",0.179487179487179,1.05110357546552,0.145926121524323,0.508704562917627,0.981775711618012,0.953283819498373,"Crbn/Scn3b/Trem2/Cacnb3/Nlgn1/Cav1/Cacnb4",7
"All DTU genes","GO:0046890","regulation of lipid biosynthetic process","7/431","39/2524",0.179487179487179,1.05110357546552,0.145926121524323,0.508704562917627,0.981775711618012,0.953283819498373,"Apoe/Abca3/Ppargc1a/Cd74/Nr1h3/Sirt1/Creb1",7
"All DTU genes","GO:1901652","response to peptide","15/431","86/2524",0.174418604651163,1.02142124858361,0.0917043215436614,0.509549381941019,0.981775711618012,0.953283819498373,"Hnrnpk/Trem2/Cav1/Adcy8/Camk2a/Fcgr2b/Fis1/Ins2/Osbpl8/Ano1/Rbp4/Sirt1/Creb1/Gck/Jak3",15
"All DTU genes","GO:0031401","positive regulation of protein modification process","30/431","174/2524",0.172413793103448,1.00968077446196,0.060043146293169,0.509767023768084,0.981775711618012,0.953283819498373,"Eng/Ntf3/Aktip/Btrc/Cib1/Kit/Trem2/Tek/Wnt5a/Cav1/Arl2bp/Cd74/Cdkn1a/Ilk/Ins2/Lck/Map4k2/Npm1/Snca/Vldlr/Ambra1/Svip/Traf6/Stk11/Cdca2/Sirt1/Adra1a/Nedd9/Fgd4/Fmr1",30
"All DTU genes","GO:0007155","cell adhesion","45/431","262/2524",0.17175572519084,1.00582703104798,0.0452026945109055,0.510519065446071,0.981775711618012,0.953283819498373,"Cbfb/Dag1/Dnajb6/Egfl7/Eng/Flna/Spock1/Ssx2ip/Cib1/Fgfrl1/Kit/Ldb1/Slc4a2/Nlgn1/Tek/Wnt5a/Cav1/Brd4/Pcdh11x/Acer2/Adgrg1/Ccl25/Cd37/Cd74/Cyth2/Dgcr2/Dnm2/Flot2/Hacd1/Ilk/Lck/Sorbs3/Smarcd2/Add2/Ambra1/Traf6/Fbln2/Mpdz/Plekha7/Tjp2/Bad/Smoc1/Vit/Nedd9/Jak3",45
"All DTU genes","GO:0001816","cytokine production","23/431","133/2524",0.172932330827068,1.01271740837011,0.0683671216337292,0.51061083802536,0.981775711618012,0.953283819498373,"Fxr1/Kit/Trem2/Foxp1/Ly96/Tek/Wnt5a/Adgrg1/Cd74/Fcgr2b/Ins2/Nfatc2/Trim32/Pou2f2/Relb/Sulf1/Traf6/Agpat1/Sirt1/Crlf2/Creb1/Furin/Jak3",23
"All DTU genes","GO:0048568","embryonic organ development","16/431","92/2524",0.173913043478261,1.01846060728337,0.0818409681138528,0.512079719905754,0.981775711618012,0.953283819498373,"Dlx5/Dnajb6/Eng/Kdm2b/Sp2/Kit/Ldb1/Wnt5a/Fgfr2/Kif3a/Myo7a/Rbp4/Hipk1/Ift122/Tead3/Cobl",16
"All DTU genes","GO:0001666","response to hypoxia","8/431","45/2524",0.177777777777778,1.041093065223,0.126197042513442,0.512172310033866,0.981775711618012,0.953283819498373,"Eng/Trem2/Tek/Cav1/Cbs/Vldlr/Sirt1/Bad",8
"All DTU genes","GO:0008544","epidermis development","8/431","45/2524",0.177777777777778,1.041093065223,0.126197042513442,0.512172310033866,0.981775711618012,0.953283819498373,"Ntf3/Ldb1/Wnt5a/Cdkn1a/Fgfr2/Kif3a/Myo7a/Txnip",8
"All DTU genes","GO:0010558","negative regulation of macromolecule biosynthetic process","69/431","403/2524",0.1712158808933,1.00266562267909,0.0264846055846583,0.513923116469667,0.981775711618012,0.953283819498373,"Apoe/Cbfb/Cpne1/Dach1/Dnajb6/Eng/Exosc10/Flna/Fxr1/Hnrnpd/Hnrnpk/Kdm2b/Pkig/Sp2/Tcf25/Tyms/Zfp692/Btrc/Dnmt1/Ldb1/Max/Pou6f1/Trem2/Zswim8/Foxp1/Nfib/Wnt5a/Cav1/Maged2/Cdkn1a/Fcgr2b/Fgfr2/Fhl2/Flot2/Hopx/Ins2/Nfatc2/Nkx2-1/Npm1/Parp10/Rbms3/Rrp8/Runx1t1/Sorbs3/Zfp281/Relb/Khdrbs1/Smcr8/Edc4/Traf6/Nr1h3/Tfdp2/Mecom/Dmbx1/Hipk1/Sirt1/Zfp57/Rfx3/Creb1/Etv6/Zfp386/Zgpat/Ddx6/Txnip/Hipk3/Furin/Nfic/Fmr1/Jak3",69
"All DTU genes","GO:0003015","heart process","9/431","51/2524",0.176470588235294,1.03343796915518,0.109452470549578,0.515254111487357,0.981775711618012,0.953283819498373,"Flna/Scn3b/Cav1/Hopx/Smtn/Sirt1/Adra1a/Dmpk/Nos1ap",9
"All DTU genes","GO:0044282","small molecule catabolic process","9/431","51/2524",0.176470588235294,1.03343796915518,0.109452470549578,0.515254111487357,0.981775711618012,0.953283819498373,"Apoe/Cbs/Acot7/Adal/Gcdh/Bad/Hadhb/Hsd3b7/Gck",9
"All DTU genes","GO:0046777","protein autophosphorylation","9/431","51/2524",0.176470588235294,1.03343796915518,0.109452470549578,0.515254111487357,0.981775711618012,0.953283819498373,"Kit/Cav1/Brd4/Gfra2/Camk2a/Fgfr2/Lck/Stk11/Cdk12",9
"All DTU genes","GO:1903522","regulation of blood circulation","9/431","51/2524",0.176470588235294,1.03343796915518,0.109452470549578,0.515254111487357,0.981775711618012,0.953283819498373,"Flna/Scn3b/Cav1/Hopx/Smtn/Sirt1/Adra1a/Dmpk/Nos1ap",9
"All DTU genes","GO:0045089","positive regulation of innate immune response","10/431","57/2524",0.175438596491228,1.02739447225954,0.0949135981393472,0.518043762626238,0.981775711618012,0.953283819498373,"Trem2/Ecsit/Ly96/Wnt5a/Cav1/Cd74/Trim32/Traf6/Nr1h3/Otud4",10
"All DTU genes","GO:0048511","rhythmic process","10/431","57/2524",0.175438596491228,1.02739447225954,0.0949135981393472,0.518043762626238,0.981775711618012,0.953283819498373,"Fxr1/Hnrnpd/Schip1/Btrc/Nlgn1/Ppargc1a/Nkx2-1/Relb/Sirt1/Creb1",10
"All DTU genes","GO:0009056","catabolic process","70/431","410/2524",0.170731707317073,0.999830230320865,-0.00170416723402618,0.525032681841364,0.981775711618012,0.953283819498373,"Apoe/Crbn/Dis3l/Exosc10/Flna/Fxr1/Hnrnpd/Pacs2/Psme2/Rab23/Taf9/Tbc1d14/Abhd13/Btrc/Depdc5/Tnfaip1/Trem2/Txnrd1/Zswim8/Gstm4/Nnt/Pde9a/Wnt5a/Cav1/Cbs/Dut/Spsb3/Acr/Ikbkg/Ppargc1a/Timp1/1600014C10Rik/Acer2/Acot7/Acsl1/Adal/Anapc5/Ctsa/Dnm2/Fis1/Hsd11b1/Ins2/Npm1/Pde1a/Ppp2r3a/Snca/Trim32/Trim39/Ube2j2/Gcdh/Smcr8/Calr3/Plch1/Tmem9/Ambra1/Edc4/Svip/Traf6/Stk11/Mmp11/Rffl/Azin1/Sirt1/Bad/Hadhb/Hsd3b7/Adra1a/Gck/Furin/Fmr1",70
"All DTU genes","GO:0048872","homeostasis of number of cells","13/431","75/2524",0.173333333333333,1.01506573859242,0.0600951347007732,0.525204368866015,0.981775711618012,0.953283819498373,"Kit/Ldb1/Ikbkg/P2ry14/Adgrg1/Cd74/Fcgr2b/Kif3a/Rps24/Gprasp2/Mecom/Siva1/Jak3",13
"All DTU genes","GO:0010959","regulation of metal ion transport","14/431","81/2524",0.172839506172839,1.01217381341125,0.0505265986210029,0.527300758430266,0.981775711618012,0.953283819498373,"Crbn/Flna/Scn3b/Dpp6/Trem2/Cacnb3/Cav1/Camk2a/Snca/Cacnb4/Ano6/Dmpk/Gck/Jak3",14
"All DTU genes","GO:0003008","system process","57/431","334/2524",0.170658682634731,0.999402586937494,-0.00531788004092334,0.528217255698132,0.981775711618012,0.953283819498373,"Apoe/Crybb3/Dag1/Eng/Flna/Gdf1/Hnrnpk/Meis1/Ntf3/Scn3b/Slc29a1/Trip10/Zfp212/Dpp6/Kit/Magt1/Sstr2/Trem2/Cacnb3/Coch/Foxp1/Nlgn1/Pde9a/Cav1/Cbs/Lhfpl3/Maged2/Adcy8/Dgcr2/Hopx/Ins2/Lck/Ndrg4/Nkx2-1/Smtn/Snca/Cacnb4/Shisa7/Sulf1/Grik2/Myo7a/Ano1/Nr1h3/Plekha7/Synpo/Tjp2/Cep250/Rbp4/Sirt1/B3gnt2/Corin/Creb1/Adra1a/Dmpk/Nedd9/Nos1ap/Fmr1",57
"All DTU genes","GO:0000266","mitochondrial fission","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Ppargc1a/Fis1",2
"All DTU genes","GO:0002444","myeloid leukocyte mediated immunity","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Kit/Fcgr2b",2
"All DTU genes","GO:0002562","somatic diversification of immune receptors via germline recombination within a single locus","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Ung/Foxp1",2
"All DTU genes","GO:0003208","cardiac ventricle morphogenesis","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Eng/Fgfr2",2
"All DTU genes","GO:0003230","cardiac atrium development","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Eng/Wnt5a",2
"All DTU genes","GO:0006635","fatty acid beta-oxidation","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Gcdh/Hadhb",2
"All DTU genes","GO:0006903","vesicle targeting","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Nlgn1/Map4k2",2
"All DTU genes","GO:0007218","neuropeptide signaling pathway","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Sstr2/Agrp",2
"All DTU genes","GO:0007622","rhythmic behavior","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Fxr1/Nlgn1",2
"All DTU genes","GO:0009119","ribonucleoside metabolic process","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Pemt/Adal",2
"All DTU genes","GO:0009126","purine nucleoside monophosphate metabolic process","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Impdh1/Ak2",2
"All DTU genes","GO:0010559","regulation of glycoprotein biosynthetic process","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Acer2/Jak3",2
"All DTU genes","GO:0015800","acidic amino acid transport","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Slc25a22/Snca",2
"All DTU genes","GO:0016444","somatic cell DNA recombination","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Ung/Foxp1",2
"All DTU genes","GO:0018394","peptidyl-lysine acetylation","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Kif3a/Sirt1",2
"All DTU genes","GO:0030858","positive regulation of epithelial cell differentiation","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Bad/Rfx3",2
"All DTU genes","GO:0030865","cortical cytoskeleton organization","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Nlgn1/Synpo",2
"All DTU genes","GO:0032963","collagen metabolic process","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Eng/Mmp11",2
"All DTU genes","GO:0033119","negative regulation of RNA splicing","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Hnrnpk/Npm1",2
"All DTU genes","GO:0034620","cellular response to unfolded protein","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Parp6/Tmem33",2
"All DTU genes","GO:0036037","CD8-positive, alpha-beta T cell activation","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Cbfb/Slc4a2",2
"All DTU genes","GO:0042278","purine nucleoside metabolic process","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Pemt/Adal",2
"All DTU genes","GO:0042698","ovulation cycle","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Schip1/Sirt1",2
"All DTU genes","GO:0043277","apoptotic cell clearance","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Trem2/Nr1h3",2
"All DTU genes","GO:0045023","G0 to G1 transition","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Smarcd2/Rhno1",2
"All DTU genes","GO:0045066","regulatory T cell differentiation","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Lck/Ambra1",2
"All DTU genes","GO:0045428","regulation of nitric oxide biosynthetic process","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Cav1/Dnm2",2
"All DTU genes","GO:0045589","regulation of regulatory T cell differentiation","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Lck/Ambra1",2
"All DTU genes","GO:0045663","positive regulation of myoblast differentiation","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Ilk/Smarcd2",2
"All DTU genes","GO:0045815","transcription initiation-coupled chromatin remodeling","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"N6amt1/Dpy30",2
"All DTU genes","GO:0045840","positive regulation of mitotic nuclear division","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Anapc5/Ins2",2
"All DTU genes","GO:0045907","positive regulation of vasoconstriction","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Cav1/Adra1a",2
"All DTU genes","GO:0048025","negative regulation of mRNA splicing, via spliceosome","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Hnrnpk/Npm1",2
"All DTU genes","GO:0048512","circadian behavior","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Fxr1/Nlgn1",2
"All DTU genes","GO:0060292","long-term synaptic depression","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Adcy8/Fmr1",2
"All DTU genes","GO:0060351","cartilage development involved in endochondral bone morphogenesis","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Cbs/Col9a1",2
"All DTU genes","GO:0061098","positive regulation of protein tyrosine kinase activity","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Adra1a/Nedd9",2
"All DTU genes","GO:0070266","necroptotic process","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Cav1/Mutyh",2
"All DTU genes","GO:0070306","lens fiber cell differentiation","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Spry1/Fgfr2",2
"All DTU genes","GO:0070316","regulation of G0 to G1 transition","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Smarcd2/Rhno1",2
"All DTU genes","GO:0070534","protein K63-linked ubiquitination","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Parp10/Traf6",2
"All DTU genes","GO:0070841","inclusion body assembly","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Apoe/Dnajb6",2
"All DTU genes","GO:0070884","regulation of calcineurin-NFAT signaling cascade","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Cib1/Fhl2",2
"All DTU genes","GO:0071542","dopaminergic neuron differentiation","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Foxa2/Wnt5a",2
"All DTU genes","GO:0080164","regulation of nitric oxide metabolic process","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Cav1/Dnm2",2
"All DTU genes","GO:0099174","regulation of presynapse organization","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Nlgn1/Snca",2
"All DTU genes","GO:0106056","regulation of calcineurin-mediated signaling","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Cib1/Fhl2",2
"All DTU genes","GO:0120163","negative regulation of cold-induced thermogenesis","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Nr1h3/Stk11",2
"All DTU genes","GO:0141137","positive regulation of gene expression, epigenetic","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"N6amt1/Dpy30",2
"All DTU genes","GO:1901019","regulation of calcium ion transmembrane transporter activity","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Cacnb3/Cacnb4",2
"All DTU genes","GO:1903018","regulation of glycoprotein metabolic process","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Acer2/Jak3",2
"All DTU genes","GO:1903036","positive regulation of response to wounding","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Flna/Ano6",2
"All DTU genes","GO:1903861","positive regulation of dendrite extension","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Hnrnpk/Wnt5a",2
"All DTU genes","GO:2000785","regulation of autophagosome assembly","2/431","10/2524",0.2,1.17122969837587,0.246155249045195,0.530024951459422,0.981775711618012,0.953283819498373,"Tbc1d14/Smcr8",2
"All DTU genes","GO:0032870","cellular response to hormone stimulus","16/431","93/2524",0.172043010752688,1.00750941795774,0.0334786485207234,0.531182478098612,0.981775711618012,0.953283819498373,"Hnrnpk/Sstr2/Foxp1/Agrp/Cav1/Adcy8/Ppargc1a/Acsl1/Camk2a/Esrrg/Ins2/Osbpl8/Nr1h3/Sirt1/Gck/Jak3",16
"All DTU genes","GO:0001541","ovarian follicle development","3/431","16/2524",0.1875,1.09802784222738,0.178467160780215,0.531409551177083,0.981775711618012,0.953283819498373,"Hnrnpk/Kit/Fancg",3
"All DTU genes","GO:0001941","postsynaptic membrane organization","3/431","16/2524",0.1875,1.09802784222738,0.178467160780215,0.531409551177083,0.981775711618012,0.953283819498373,"Apoe/Nlgn1/Shisa7",3
"All DTU genes","GO:0003341","cilium movement","3/431","16/2524",0.1875,1.09802784222738,0.178467160780215,0.531409551177083,0.981775711618012,0.953283819498373,"Ttll3/Kif3a/Rfx3",3
"All DTU genes","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","3/431","16/2524",0.1875,1.09802784222738,0.178467160780215,0.531409551177083,0.981775711618012,0.953283819498373,"Faim2/Rffl/Bad",3
"All DTU genes","GO:0010324","membrane invagination","3/431","16/2524",0.1875,1.09802784222738,0.178467160780215,0.531409551177083,0.981775711618012,0.953283819498373,"Trem2/Fcgr2b/Ano6",3
"All DTU genes","GO:0021575","hindbrain morphogenesis","3/431","16/2524",0.1875,1.09802784222738,0.178467160780215,0.531409551177083,0.981775711618012,0.953283819498373,"Ldb1/Cbs/Faim2",3
"All DTU genes","GO:0021587","cerebellum morphogenesis","3/431","16/2524",0.1875,1.09802784222738,0.178467160780215,0.531409551177083,0.981775711618012,0.953283819498373,"Ldb1/Cbs/Faim2",3
"All DTU genes","GO:0030168","platelet activation","3/431","16/2524",0.1875,1.09802784222738,0.178467160780215,0.531409551177083,0.981775711618012,0.953283819498373,"Apoe/Flna/Treml1",3
"All DTU genes","GO:0032611","interleukin-1 beta production","3/431","16/2524",0.1875,1.09802784222738,0.178467160780215,0.531409551177083,0.981775711618012,0.953283819498373,"Trem2/Foxp1/Wnt5a",3
"All DTU genes","GO:0032612","interleukin-1 production","3/431","16/2524",0.1875,1.09802784222738,0.178467160780215,0.531409551177083,0.981775711618012,0.953283819498373,"Trem2/Foxp1/Wnt5a",3
"All DTU genes","GO:0035601","protein deacylation","3/431","16/2524",0.1875,1.09802784222738,0.178467160780215,0.531409551177083,0.981775711618012,0.953283819498373,"Flna/Abhd13/Sirt1",3
"All DTU genes","GO:0042490","mechanoreceptor differentiation","3/431","16/2524",0.1875,1.09802784222738,0.178467160780215,0.531409551177083,0.981775711618012,0.953283819498373,"Ntf3/Kif3a/Myo7a",3
"All DTU genes","GO:0047496","vesicle transport along microtubule","3/431","16/2524",0.1875,1.09802784222738,0.178467160780215,0.531409551177083,0.981775711618012,0.953283819498373,"Nde1/Ap3m2/Stk11",3
