"gene_id","gene_name","isoform_id","region","stage","stage_index","target_mean_if","other_mean_if","target_difference","target_vs_other_1","target_vs_other_2","other_region_difference","max_pair_q","max_pair_q_by","state","gene_simes_p","gene_q","gene_bonferroni_p","gene_q_by"
"Snx12","Snx12","NM_018875","Midbrain","15.5",6,0.6202,0.44545,0.17475,0.17475,0.17475,-1.11022302462516e-16,0.00380689028162721,0.0502133174053732,1,0.00145803563234967,0.0078326632503104,0.00291607126469935,0.148399332112753
"Myh14","Myh14","NM_001271540","Midbrain","13.5",4,0,1,-1,-1,-1,0,0.0038361086953753,0.0505987116182547,-1,0.000766293794834538,0.00448507250506097,0.0029412107653205,0.149310018599444
"Uspl1","Uspl1","NM_001115150","Midbrain","15.5",6,0.31895,0.562925,-0.243975,-0.244,-0.24395,4.99999999999945e-05,0.00387513223069475,0.0511134365040053,-1,0.00152125660446806,0.00812461082689651,0.00304251320893612,0.153319714056342
"Tpd52l2","Tpd52l2","NM_001291202","Midbrain","15.5",6,0.16855,0.338225,-0.169675,-0.1634,-0.17595,-0.01255,0.00388821100266942,0.0512859469994104,-1,0.00302597976999258,0.0146227610080511,0.00302597976999258,0.152673195504462
"Map3k12","Map3k12","NM_001163643","Midbrain","11.5",2,1,0.83325,0.16675,0.1664,0.1671,0.000699999999999923,0.00388948220858251,0.0513027143505237,1,0.000509194287240706,0.0031409464322112,0.00195695649733494,0.103819512347716
"Tfap2c","Tfap2c","NM_009335","Midbrain","16.5",7,0,1,-1,-1,-1,0,0.00389645885196144,0.0513947370731382,-1,0.000500242850068443,0.00309406962805846,0.00199601295508322,0.105484241644803
"Tfap2c","Tfap2c","NM_001159696","Midbrain","16.5",7,1,0,1,1,1,0,0.00390127087495744,0.0514582082057911,1,0.000500242850068443,0.00309406962805846,0.00199601295508322,0.105484241644803
"Smek1","Smek1","NM_001160214","Midbrain","15.5",6,0.2671,0.08315,0.18395,0.18395,0.18395,1.38777878078145e-17,0.00390127087495744,0.0514582082057911,1,0.000509078284514093,0.0031409464322112,0.00200072661693296,0.105597964758148
"Lmo1","Lmo1","NM_001302205","Midbrain","10.5",1,0.4242,0.74725,-0.32305,-0.32305,-0.32305,0,0.00393219413397526,0.0518660895224038,-1,0.000159499072041464,0.00111795903940855,0.000318998144082928,0.020707766677822
"Mllt10","Mllt10","NR_045538","Midbrain","15.5",6,0.26935,0,0.26935,0.26935,0.26935,0,0.00393805288469762,0.0519433671132607,1,0.00252934494192137,0.0125561950099502,0.00505868988384273,0.236690583276335
"Sept9","Sept9","NM_001113488","Midbrain","12.5",3,0.67435,0.501025,0.173325,0.1733,0.17335,4.99999999998835e-05,0.0039508125101472,0.0521116680295666,1,0.000543791531932143,0.00331857845553789,0.00108758306386429,0.0620907952270361
"Map3k12","Map3k12","NM_009582","Midbrain","11.5",2,0,0.16675,-0.16675,-0.1664,-0.1671,-0.000699999999999978,0.00395997818787941,0.0522325643651988,-1,0.000509194287240706,0.0031409464322112,0.00195695649733494,0.103819512347716
"Myh14","Myh14","NM_028021","Midbrain","13.5",4,1,0,1,1,1,0,0.00396679050039037,0.052322419544905,1,0.000766293794834538,0.00448507250506097,0.0029412107653205,0.149310018599444
"Nfe2l1","Nfe2l1","NM_001130450","Midbrain","15.5",6,0.3479,0.035675,0.312225,0.3122,0.31225,4.99999999999945e-05,0.00396679050039037,0.052322419544905,1,0.00306439311663851,0.0147483988379121,0.00609832231056389,0.277154490163442
"Smek1","Smek1","NM_211355","Midbrain","15.5",6,0.7329,0.91685,-0.18395,-0.18395,-0.18395,1.11022302462516e-16,0.00396679050039037,0.052322419544905,-1,0.000509078284514093,0.0031409464322112,0.00200072661693296,0.105597964758148
"Celf4","Celf4","NM_001146293","Midbrain","15.5",6,0,0.1661,-0.1661,-0.1661,-0.1661,0,0.00402246756889667,0.0530568064345404,-1,0.00259337806830679,0.012818457255551,0.00518675613661359,0.241859079890121
"Col25a1","Col25a1","NM_198711","Midbrain","15.5",6,0.67495,0.04205,0.6329,0.6329,0.6329,6.93889390390723e-18,0.00404499726818778,0.0533539757401577,1,0.00156668105426015,0.00832882066061171,0.00313336210852031,0.1567480719038
"Kazn","Kazn","NM_001109684","Midbrain","15.5",6,0,0.48175,-0.48175,-0.48175,-0.48175,0,0.00405353770407728,0.0534666250645076,-1,2.54486814836511e-07,3.39446231826276e-06,5.08973629673023e-07,6.22564299588751e-05
"E130308A19Rik","E130308A19Rik","NM_153158","Midbrain","15.5",6,0.4005,0.51935,-0.11885,-0.11885,-0.11885,1.11022302462516e-16,0.00407181498775836,0.0537077045227771,-1,0.00054374357479197,0.00331857845553789,0.00210601024452725,0.110870893962762
"Shroom3","Shroom3","NM_015756","Midbrain","15.5",6,0.21575,0.83905,-0.6233,-0.6233,-0.6233,0,0.00408024455417965,0.0538188914661847,-1,0.00158375554577629,0.0083898716817339,0.00316751109155258,0.157500684533774
