"isoform_id","gene_id","gene_name","region","start_stage","end_stage","n_stages","direction","max_abs_usage_difference","mean_abs_usage_difference","worst_pair_q","flanking_max_abs_difference","gene_q","replicate_separation","replicate_consistent","reciprocal_exchange"
"NM_139293","Ece2","Ece2","Midbrain","15.5","15.5",1,"lower",0.13255,0.13255,3.84552732561015e-10,0.0533,6.28349657377518e-10,0.123,TRUE,TRUE
"NM_001009929","Brsk2","Brsk2","Midbrain","15.5","15.5",1,"lower",0.292275,0.292275,4.11638495446757e-10,0.0161500000000001,7.16203840616759e-15,0.2901,TRUE,TRUE
"NM_001252453","Ptprs","Ptprs","Midbrain","15.5","15.5",1,"lower",0.611275,0.611275,4.17967178586593e-10,0.02205,8.90160645980331e-10,0.5809,TRUE,TRUE
"NM_001113518","Arhgef7","Arhgef7","Midbrain","15.5","15.5",1,"lower",0.1854,0.1854,4.22865523026744e-10,0.04455,5.7516018460452e-15,0.1645,TRUE,TRUE
"NM_001302344","Rph3a","Rph3a","Midbrain","15.5","15.5",1,"higher",0.913625,0.913625,4.48386536220711e-10,0.0642,7.46351530281583e-10,0.8825,TRUE,TRUE
"NM_010546","Ikbkb","Ikbkb","Midbrain","15.5","15.5",1,"lower",0.27055,0.27055,4.70697111794375e-10,0.0375,3.08986736053817e-10,0.2403,TRUE,TRUE
"NM_001164248","Tpm1","Tpm1","Midbrain","15.5","15.5",1,"higher",0.9578,0.9578,4.85012295154302e-10,0,6.23125568213409e-14,0.9472,TRUE,TRUE
"NM_001159774","Ikbkb","Ikbkb","Midbrain","15.5","15.5",1,"higher",0.27055,0.27055,5.11199292837605e-10,0.0375,3.08986736053817e-10,0.2403,TRUE,TRUE
"NR_122039","Tsc22d3","Tsc22d3","Midbrain","15.5","15.5",1,"lower",0.3915,0.3915,5.49667597307064e-10,0.0232499999999999,9.00421379001703e-10,0.3737,TRUE,TRUE
"NM_019808","Pdlim5","Pdlim5","Midbrain","15.5","15.5",1,"lower",0.4389,0.4389,5.66050510360014e-10,0.075,2.53870381328887e-09,0.4188,TRUE,FALSE
"NM_001289541","Sh2b1","Sh2b1","Midbrain","15.5","15.5",1,"lower",0.59035,0.59035,6.3988777366346e-10,0.08955,1.99106365435989e-09,0.5664,TRUE,TRUE
"NM_139232","Fgd4","Fgd4","Midbrain","15.5","15.5",1,"lower",0.76075,0.76075,6.96560505712134e-10,0.0241000000000001,1.138637230651e-09,0.7392,TRUE,TRUE
"NM_001177850","Asph","Asph","Midbrain","15.5","15.5",1,"lower",0.137875,0.137875,7.91348832174019e-10,0.02525,9.67121974433011e-16,0.124,TRUE,TRUE
"NR_024325","9130024F11Rik","9130024F11Rik","Midbrain","15.5","15.5",1,"higher",0.9124,0.9124,8.23825898290402e-10,0.06365,5.00277559222587e-10,0.8909,TRUE,TRUE
"NR_024326","9130024F11Rik","9130024F11Rik","Midbrain","15.5","15.5",1,"lower",0.9124,0.9124,8.23825898290402e-10,0.0636499999999998,5.00277559222587e-10,0.8909,TRUE,TRUE
"NM_025462","Ece2","Ece2","Midbrain","15.5","15.5",1,"higher",0.1417,0.1417,8.43109285519037e-10,0.05245,6.28349657377518e-10,0.128,TRUE,TRUE
"NM_201386","Plec","Plec","Midbrain","15.5","15.5",1,"lower",0.26245,0.26245,8.44745676877779e-10,0.05665,4.5286342665047e-09,0.2222,TRUE,FALSE
"NM_001111053","Dclk1","Dclk1","Midbrain","15.5","15.5",1,"higher",0.4168,0.4168,8.89166309745938e-10,0.0782,2.3587244249189e-09,0.3841,TRUE,TRUE
"NM_001177661","Odf2","Odf2","Midbrain","15.5","15.5",1,"lower",0.295375,0.295375,9.01313967527419e-10,0.02495,6.00099759769888e-15,0.2548,TRUE,TRUE
"NM_001290702","Tenm2","Tenm2","Midbrain","15.5","15.5",1,"lower",0.417625,0.417625,9.12298753582891e-10,0.0810999999999999,5.76902107983959e-10,0.4075,TRUE,TRUE
"NM_011856","Tenm2","Tenm2","Midbrain","15.5","15.5",1,"higher",0.417625,0.417625,9.26892432884136e-10,0.0811000000000002,5.76902107983959e-10,0.4075,TRUE,TRUE
"NM_001081390","Palld","Palld","Midbrain","15.5","15.5",1,"higher",0.4155,0.4155,1.0234973566812e-09,0.0023,2.25482708956017e-09,0.3916,TRUE,TRUE
"NM_001161853","Smarcb1","Smarcb1","Midbrain","15.5","15.5",1,"higher",0.27655,0.27655,1.24589330631478e-09,0.0183,1.00012035286947e-09,0.2682,TRUE,TRUE
"NM_019466","Rcan1","Rcan1","Midbrain","15.5","15.5",1,"higher",0.6436,0.6436,1.33301173771328e-09,0.02945,8.55107211332782e-10,0.63,TRUE,TRUE
"NM_001081549","Rcan1","Rcan1","Midbrain","15.5","15.5",1,"lower",0.6436,0.6436,1.38893537846908e-09,0.02945,8.55107211332782e-10,0.63,TRUE,TRUE
"NM_172420","Ppp1r1c","Ppp1r1c","Midbrain","15.5","15.5",1,"lower",0.82565,0.82565,1.40045534508472e-09,0.0345499999999997,2.35658201503957e-09,0.7971,TRUE,FALSE
"NM_001123038","Eif4a2","Eif4a2","Midbrain","15.5","15.5",1,"higher",0.21265,0.21265,1.48708113353674e-09,0.02475,3.19374298851605e-09,0.1964,TRUE,TRUE
"NM_028476","Atat1","Atat1","Midbrain","15.5","15.5",1,"lower",0.26735,0.26735,1.5898619908443e-09,0.0181,2.66716531557639e-09,0.2323,TRUE,TRUE
"NM_001048167","Map6","Map6","Midbrain","15.5","15.5",1,"lower",0.50335,0.50335,1.5940088310597e-09,0.0700000000000001,2.66716531557639e-09,0.4388,TRUE,TRUE
"NM_011418","Smarcb1","Smarcb1","Midbrain","15.5","15.5",1,"lower",0.27655,0.27655,1.62278418228234e-09,0.0183000000000002,1.00012035286947e-09,0.2682,TRUE,TRUE
"NM_001081959","Klc1","Klc1","Midbrain","15.5","15.5",1,"higher",0.2409,0.2409,1.64320287269066e-09,0.0021,7.10764834294255e-11,0.2075,TRUE,TRUE
"NM_001159645","Araf","Araf","Midbrain","15.5","15.5",1,"lower",0.1751,0.1751,1.72404644036001e-09,0.0041500000000001,1.86173992561078e-09,0.1588,TRUE,TRUE
"NM_001161845","Sgk1","Sgk1","Midbrain","15.5","15.5",1,"lower",0.40525,0.40525,1.79479289229169e-09,0.0319500000000001,4.82077316038274e-09,0.3789,TRUE,TRUE
"NM_001113204","Ncam1","Ncam1","Midbrain","15.5","15.5",1,"lower",0.3013,0.3013,2.17898361944574e-09,0.0716999999999999,2.02062069757133e-15,0.2561,TRUE,TRUE
"NM_173868","St18","St18","Midbrain","15.5","15.5",1,"lower",0.77045,0.77045,2.19359319568003e-09,0.0274999999999999,4.77643745238018e-09,0.6177,TRUE,FALSE
"NM_001286602","Clasp2","Clasp2","Midbrain","15.5","15.5",1,"lower",0.2149,0.2149,2.44381359425276e-09,0.0923,5.24377569719173e-12,0.207,TRUE,TRUE
"NM_001038589","Usp14","Usp14","Midbrain","15.5","15.5",1,"lower",0.26805,0.26805,2.45848576649856e-09,0.017,1.65393061793762e-09,0.2482,TRUE,TRUE
"NM_001162872","Exoc7","Exoc7","Midbrain","15.5","15.5",1,"higher",0.52535,0.52535,2.4681999152301e-09,0.0829,1.66833388940334e-09,0.4682,TRUE,TRUE
"NM_021522","Usp14","Usp14","Midbrain","15.5","15.5",1,"higher",0.26805,0.26805,2.58226877015114e-09,0.0170000000000001,1.65393061793762e-09,0.2482,TRUE,TRUE
"NM_016857","Exoc7","Exoc7","Midbrain","15.5","15.5",1,"lower",0.52535,0.52535,2.60476933370797e-09,0.0829,1.66833388940334e-09,0.4682,TRUE,TRUE
"NM_001301340","Hnrnpk","Hnrnpk","Midbrain","15.5","15.5",1,"higher",0.228025,0.228025,2.68361085381605e-09,0.0251,1.20760886459081e-10,0.2013,TRUE,TRUE
"NM_013669","Snap91","Snap91","Midbrain","15.5","15.5",1,"lower",0.79465,0.79465,2.75942005539555e-09,0.0265999999999998,8.81031145839211e-09,0.7336,TRUE,TRUE
"NM_009703","Araf","Araf","Midbrain","15.5","15.5",1,"higher",0.1751,0.1751,2.89889477668128e-09,0.00415,1.86173992561078e-09,0.1588,TRUE,TRUE
"NM_134257","Rgs3","Rgs3","Midbrain","15.5","15.5",1,"lower",0.2272,0.2272,2.92234016339401e-09,0.0213500000000001,3.44049173670162e-09,0.2182,TRUE,FALSE
"NM_007470","Apod","Apod","Midbrain","15.5","15.5",1,"higher",0.24285,0.24285,2.92426014319442e-09,0.0149999999999999,5.00895005332351e-09,0.2216,TRUE,TRUE
"NM_001043355","Map6","Map6","Midbrain","15.5","15.5",1,"higher",0.5163,0.5163,2.99543102751019e-09,0.0604000000000001,2.66716531557639e-09,0.4886,TRUE,TRUE
"NM_011162","Mapk8ip1","Mapk8ip1","Midbrain","15.5","15.5",1,"lower",0.33975,0.33975,3.01316051256713e-09,0.03395,5.18850024449746e-09,0.3085,TRUE,TRUE
"NR_027818","1500011B03Rik","1500011B03Rik","Midbrain","15.5","15.5",1,"higher",0.2375,0.2375,3.01316051256713e-09,0.0362,2.66716531557639e-09,0.2295,TRUE,TRUE
"NM_001037940","Dnajb6","Dnajb6","Midbrain","15.5","15.5",1,"higher",0.22545,0.22545,3.07080482782351e-09,0.00739999999999999,6.94363959471714e-09,0.2151,TRUE,TRUE
"NM_001289710","Sh3glb2","Sh3glb2","Midbrain","15.5","15.5",1,"lower",0.25895,0.25895,3.41542225747079e-09,0.0576,1.34412465936736e-16,0.243,TRUE,TRUE
"NM_001080746","Gtf2i","Gtf2i","Midbrain","15.5","15.5",1,"lower",0.2981,0.2981,3.61291446395747e-09,0.0782,8.19368079785443e-09,0.2806,TRUE,TRUE
"NM_001168226","Morf4l2","Morf4l2","Midbrain","15.5","15.5",1,"higher",0.4781,0.4781,3.73480556100919e-09,0.0317500000000001,1.5853180464733e-12,0.4725,TRUE,TRUE
"NM_001272031","Arvcf","Arvcf","Midbrain","15.5","15.5",1,"lower",0.28425,0.28425,3.79430567201856e-09,0.082,3.99220222087171e-12,0.2663,TRUE,TRUE
"NM_011297","Rps24","Rps24","Midbrain","15.5","15.5",1,"lower",0.5474,0.5474,3.88894403579409e-09,0.0088499999999998,6.85130451244867e-09,0.5235,TRUE,TRUE
"NM_007471","App","App","Midbrain","15.5","15.5",1,"lower",0.43995,0.43995,3.91964276469211e-09,0.0243999999999999,1.10094225489185e-08,0.3883,TRUE,TRUE
"NR_027817","1500011B03Rik","1500011B03Rik","Midbrain","15.5","15.5",1,"lower",0.2375,0.2375,4.09448020416047e-09,0.0361999999999999,2.66716531557639e-09,0.2295,TRUE,TRUE
"NM_001163671","Mapk9","Mapk9","Midbrain","15.5","15.5",1,"lower",0.402975,0.402975,4.2324573217308e-09,0.0528000000000001,9.66197432615795e-09,0.3783,TRUE,TRUE
"NM_029673","Immt","Immt","Midbrain","15.5","15.5",1,"lower",0.3175,0.3175,4.2324573217308e-09,0.06675,1.23122591982581e-16,0.2808,TRUE,TRUE
"NM_152808","Slc44a2","Slc44a2","Midbrain","15.5","15.5",1,"higher",0.11915,0.11915,4.38151024261358e-09,0.0024,2.16343795067776e-09,0.0994,TRUE,TRUE
"NM_026887","Ap1s2","Ap1s2","Midbrain","15.5","15.5",1,"higher",0.2965,0.2965,4.51443622920725e-09,0.00605,3.20937941530207e-14,0.2948,TRUE,TRUE
"NM_001243050","Atp6v0a1","Atp6v0a1","Midbrain","15.5","15.5",1,"higher",0.6313,0.6313,4.8425504001909e-09,0,3.79657073732693e-13,0.578,TRUE,TRUE
"NM_001290543","Acer2","Acer2","Midbrain","15.5","15.5",1,"lower",0.22695,0.22695,4.8425504001909e-09,0.0120500000000002,5.93043574676775e-09,0.2037,TRUE,FALSE
"NM_144906","Sgip1","Sgip1","Midbrain","15.5","15.5",1,"higher",0.49875,0.49875,5.06081385767962e-09,0.05845,2.19298115802321e-14,0.4484,TRUE,TRUE
"NM_001199154","Sncaip","Sncaip","Midbrain","15.5","15.5",1,"higher",0.4016,0.4016,5.31322711810713e-09,0.014,3.99220222087171e-12,0.3176,TRUE,TRUE
"NM_001142744","Atat1","Atat1","Midbrain","15.5","15.5",1,"higher",0.5562,0.5562,5.91140919033651e-09,0.01225,2.66716531557639e-09,0.5202,TRUE,TRUE
"NM_001199186","Slc44a2","Slc44a2","Midbrain","15.5","15.5",1,"lower",0.11915,0.11915,6.01995315984271e-09,0.00240000000000007,2.16343795067776e-09,0.0993999999999999,TRUE,TRUE
"NM_011605","Tmpo","Tmpo","Midbrain","15.5","15.5",1,"higher",0.1536,0.1536,6.04256452632784e-09,0.01845,2.02060873214152e-08,0.1492,TRUE,TRUE
"NM_001136064","Bscl2","Bscl2","Midbrain","15.5","15.5",1,"higher",0.385125,0.385125,6.21478001160633e-09,0.04005,1.11224294478723e-08,0.3106,TRUE,TRUE
"NM_024287","Rab6a","Rab6a","Midbrain","15.5","15.5",1,"lower",0.20745,0.20745,6.22643320413281e-09,0.0146500000000002,4.38710768786927e-09,0.1871,TRUE,TRUE
"NM_001163663","Rab6a","Rab6a","Midbrain","15.5","15.5",1,"higher",0.20745,0.20745,6.58180483484989e-09,0.01465,4.38710768786927e-09,0.1871,TRUE,TRUE
"NM_001284503","Cask","Cask","Midbrain","15.5","15.5",1,"lower",0.395975,0.395975,7.81360841050158e-09,0.0422500000000001,1.80717948642881e-08,0.351,TRUE,TRUE
"NM_028190","Luc7l","Luc7l","Midbrain","15.5","15.5",1,"lower",0.2836,0.2836,8.59912748553525e-09,0.0401500000000001,1.9721063935445e-08,0.2543,TRUE,TRUE
"NM_001164671","Dnaja1","Dnaja1","Midbrain","15.5","15.5",1,"lower",0.1849,0.1849,9.09878699490255e-09,0.0186000000000001,1.21600016860604e-08,0.1744,TRUE,TRUE
"NM_027230","Zmynd8","Zmynd8","Midbrain","15.5","15.5",1,"lower",0.2674,0.2674,9.66055843127478e-09,0.01545,3.21375882617433e-08,0.2231,TRUE,TRUE
"NM_017477","Copg1","Copg1","Midbrain","15.5","15.5",1,"higher",0.3616,0.3616,1.04466462932306e-08,0.0382,7.4395090503662e-09,0.3581,TRUE,TRUE
"NM_001289682","Arhgap33","Arhgap33","Midbrain","15.5","15.5",1,"lower",0.415075,0.415075,1.10625132106367e-08,0.0201500000000001,1.95118924527909e-08,0.3952,TRUE,TRUE
"NM_178076","Mcf2l","Mcf2l","Midbrain","15.5","15.5",1,"lower",0.679,0.679,1.11132335410113e-08,0.0477000000000001,1.96246732611596e-08,0.5801,TRUE,TRUE
"NM_001293774","Palld","Palld","Midbrain","15.5","15.5",1,"lower",0.4853,0.4853,1.11132335410113e-08,0.0434499999999998,2.25482708956017e-09,0.4792,TRUE,TRUE
"NM_201244","Copg1","Copg1","Midbrain","15.5","15.5",1,"lower",0.3616,0.3616,1.14326936598919e-08,0.0382000000000001,7.4395090503662e-09,0.3581,TRUE,TRUE
"NM_019939","Mpp6","Mpp6","Midbrain","15.5","15.5",1,"lower",0.4991,0.4991,1.21445665266908e-08,0.0461,1.49821434376922e-08,0.4568,TRUE,FALSE
"NM_008298","Dnaja1","Dnaja1","Midbrain","15.5","15.5",1,"higher",0.2006,0.2006,1.2970985690497e-08,0.02015,1.21600016860604e-08,0.1874,TRUE,TRUE
"NM_007579","Cacna1b","Cacna1b","Midbrain","15.5","15.5",1,"higher",0.921475,0.921475,1.30074626027954e-08,0.05095,8.48088829212128e-09,0.8904,TRUE,TRUE
"NM_001042528","Cacna1b","Cacna1b","Midbrain","15.5","15.5",1,"lower",0.921475,0.921475,1.30074626027954e-08,0.0509500000000001,8.48088829212128e-09,0.8904,TRUE,TRUE
"NM_001199020","Angel2","Angel2","Midbrain","11.5","11.5",1,"higher",0.13235,0.13235,1.41579780838108e-08,0.00475,3.22551342385755e-08,0.0619,TRUE,FALSE
"NM_001077510","Gnas","Gnas","Midbrain","15.5","15.5",1,"higher",0.1347,0.1347,1.46829060591825e-08,0.0098,7.6796960657205e-08,0.1219,TRUE,FALSE
"NM_177357","Kalrn","Kalrn","Midbrain","15.5","15.5",1,"lower",0.67525,0.67525,1.53517880653e-08,0.0153500000000001,1.21233596424373e-08,0.6611,TRUE,TRUE
"NM_029931","Mllt3","Mllt3","Midbrain","15.5","15.5",1,"higher",0.1022,0.1022,1.7051678533403e-08,0.00245,2.05040930222634e-08,0.0895,TRUE,TRUE
"NM_153058","Mapre2","Mapre2","Midbrain","15.5","15.5",1,"lower",0.39345,0.39345,1.70788154683225e-08,0.00539999999999996,3.04558921429203e-08,0.3488,TRUE,TRUE
"NM_146123","Cacnb4","Cacnb4","Midbrain","15.5","15.5",1,"lower",0.48985,0.48985,1.72669203534712e-08,0.0674,3.94903787481697e-08,0.3978,TRUE,TRUE
"NM_001252288","Ogdh","Ogdh","Midbrain","15.5","15.5",1,"lower",0.1291,0.1291,1.83876980665525e-08,0.04545,6.8053663289042e-16,0.1163,TRUE,TRUE
"NM_001164268","Kalrn","Kalrn","Midbrain","15.5","15.5",1,"higher",0.67525,0.67525,1.86853329639247e-08,0.01535,1.21233596424373e-08,0.6611,TRUE,TRUE
"NM_178725","Lrrc4c","Lrrc4c","Midbrain","15.5","15.5",1,"lower",0.438,0.438,1.95051582755185e-08,0.0547500000000001,4.4456992160114e-08,0.3968,TRUE,FALSE
"NM_001302337","Aktip","Aktip","Midbrain","15.5","15.5",1,"lower",0.11115,0.11115,1.96088232177331e-08,0.02215,4.45577659895576e-08,0.0952,TRUE,FALSE
"NM_008144","Bscl2","Bscl2","Midbrain","15.5","15.5",1,"lower",0.4783,0.4783,1.98234116959341e-08,0.07495,1.11224294478723e-08,0.3934,TRUE,TRUE
"NM_001177884","Whsc1","Whsc1","Midbrain","15.5","15.5",1,"lower",0.27635,0.27635,2.03657301074608e-08,0.02585,3.57146588550657e-08,0.2388,TRUE,FALSE
"NM_001290493","Rhbdd3","Rhbdd3","Midbrain","12.5","12.5",1,"lower",0.2852,0.2852,2.1456222753235e-08,0.06445,6.02075289504872e-08,0.2253,TRUE,FALSE
"NM_178891","Prmt6","Prmt6","Midbrain","15.5","15.5",1,"higher",0.2423,0.2423,2.1456222753235e-08,0.0356,1.49807230236143e-08,0.2258,TRUE,TRUE
"NR_024139","Prmt6","Prmt6","Midbrain","15.5","15.5",1,"lower",0.2423,0.2423,2.27989621943272e-08,0.0356,1.49807230236143e-08,0.2258,TRUE,TRUE
"NM_139297","Ugp2","Ugp2","Midbrain","15.5","15.5",1,"higher",0.39525,0.39525,2.31354754085617e-08,0.0605,1.6820565646396e-08,0.3484,TRUE,TRUE
"NM_011218","Ptprs","Ptprs","Midbrain","15.5","15.5",1,"higher",0.28435,0.28435,2.47648690493429e-08,0.01155,8.90160645980331e-10,0.234,TRUE,TRUE
"NM_001290634","Ugp2","Ugp2","Midbrain","15.5","15.5",1,"lower",0.39525,0.39525,2.55768874194677e-08,0.0604999999999999,1.6820565646396e-08,0.3484,TRUE,TRUE
"NM_178080","Pde4dip","Pde4dip","Midbrain","15.5","15.5",1,"lower",0.5126,0.5126,2.78823698503647e-08,0.04595,7.7751721977872e-08,0.477,TRUE,TRUE
"NM_198160","Smarcc2","Smarcc2","Midbrain","15.5","15.5",1,"higher",0.4366,0.4366,2.84485742575391e-08,0.0125,5.01798580160228e-08,0.3756,TRUE,TRUE
"NM_001164254","Tpm1","Tpm1","Midbrain","15.5","15.5",1,"lower",0.121075,0.121075,3.19957676604935e-08,0.07045,6.23125568213409e-14,0.1129,TRUE,TRUE
"NM_001309645","2310045N01Rik","2310045N01Rik","Midbrain","15.5","15.5",1,"lower",0.33065,0.33065,3.80187044775529e-08,0.0317000000000001,1.23449956083453e-07,0.3047,TRUE,TRUE
"NM_001098171","Pcdh10","Pcdh10","Midbrain","15.5","15.5",1,"lower",0.2837,0.2837,4.28496286163651e-08,0.0499999999999999,9.607440802776e-08,0.2608,TRUE,TRUE
"NM_011816","G3bp2","G3bp2","Midbrain","15.5","15.5",1,"lower",0.227625,0.227625,4.88638857462218e-08,0.0848000000000001,1.33387093985714e-07,0.2169,TRUE,TRUE
"NM_178362","Sorbs1","Sorbs1","Midbrain","15.5","15.5",1,"higher",0.21545,0.21545,4.88638857462218e-08,0.0315,1.33387093985714e-07,0.1999,TRUE,TRUE
"NM_008781","Pax3","Pax3","Midbrain","15.5","15.5",1,"higher",0.14295,0.14295,4.88638857462218e-08,0.0412,3.19090384604682e-08,0.1297,TRUE,TRUE
"NM_001159520","Pax3","Pax3","Midbrain","15.5","15.5",1,"lower",0.14295,0.14295,4.88638857462218e-08,0.0412,3.19090384604682e-08,0.1297,TRUE,TRUE
"NM_009614","Adam15","Adam15","Midbrain","15.5","15.5",1,"higher",0.58955,0.58955,4.94677948060354e-08,0.0346,3.22411251359193e-08,0.5751,TRUE,TRUE
"NM_001037722","Adam15","Adam15","Midbrain","15.5","15.5",1,"lower",0.58955,0.58955,4.94677948060354e-08,0.0346000000000002,3.22411251359193e-08,0.5751,TRUE,TRUE
"NR_038075","Parp6","Parp6","Midbrain","15.5","15.5",1,"higher",0.26015,0.26015,4.94677948060354e-08,0.00195,3.68179947870252e-14,0.1919,TRUE,TRUE
"NM_001038609","Mapt","Mapt","Midbrain","15.5","15.5",1,"higher",0.346,0.346,4.9919960593398e-08,0.00165,1.38335682216197e-07,0.194,TRUE,FALSE
"NM_001272032","Arvcf","Arvcf","Midbrain","15.5","15.5",1,"higher",0.603525,0.603525,5.08116937034018e-08,0.0299,3.99220222087171e-12,0.5617,TRUE,TRUE
"NM_001277983","Snap91","Snap91","Midbrain","15.5","15.5",1,"higher",0.5536,0.5536,5.26808666285318e-08,0.00755,8.81031145839211e-09,0.5284,TRUE,TRUE
"NM_001077364","Tsc22d3","Tsc22d3","Midbrain","15.5","15.5",1,"higher",0.2355,0.2355,5.29450949882523e-08,0.01695,9.00421379001703e-10,0.2153,TRUE,TRUE
"NM_026884","Fam57b","Fam57b","Midbrain","15.5","15.5",1,"higher",0.8769,0.8769,6.16614768999823e-08,0.0045,3.14673718571413e-14,0.8275,TRUE,TRUE
"NM_001134743","Lrrtm4","Lrrtm4","Midbrain","15.5","15.5",1,"lower",0.2488,0.2488,6.3243262795612e-08,0.07005,1.10681664640704e-07,0.2283,TRUE,FALSE
"NM_001042743","Mast2","Mast2","Midbrain","15.5","15.5",1,"lower",0.525225,0.525225,6.4629328864569e-08,0.0735500000000001,4.2902247471245e-08,0.4992,TRUE,TRUE
"NM_008641","Mast2","Mast2","Midbrain","15.5","15.5",1,"higher",0.525225,0.525225,6.55262364953899e-08,0.0735500000000001,4.2902247471245e-08,0.4992,TRUE,TRUE
"NM_001310146","Pax6","Pax6","Midbrain","15.5","15.5",1,"higher",0.9384,0.9384,7.03551231243945e-08,0.03155,1.22933488012402e-13,0.9134,TRUE,TRUE
"NM_001177844","Frmd4a","Frmd4a","Midbrain","15.5","15.5",1,"higher",0.5225,0.5225,7.56813772567613e-08,0.0529,1.33297580443863e-07,0.4738,TRUE,TRUE
"NM_027530","Rufy3","Rufy3","Midbrain","15.5","15.5",1,"lower",0.53725,0.53725,7.82622735901961e-08,0.0417500000000001,3.88064046945934e-12,0.4527,TRUE,TRUE
"NM_001114361","Eml4","Eml4","Midbrain","15.5","15.5",1,"higher",0.66445,0.66445,7.87943236844716e-08,0.05955,5.68784803173048e-09,0.5639,TRUE,TRUE
"NM_001198886","Dpp6","Dpp6","Midbrain","15.5","15.5",1,"higher",0.5449,0.5449,8.00223164074642e-08,0.0679,1.82293764223878e-07,0.4821,TRUE,TRUE
"NM_178631","Ralyl","Ralyl","Midbrain","15.5","15.5",1,"lower",0.1223,0.1223,8.04795668703741e-08,0.017,1.32707388911756e-13,0.0983,TRUE,TRUE
"NM_012019","Aifm1","Aifm1","Midbrain","15.5","15.5",1,"higher",0.189225,0.189225,8.15838908718335e-08,0.0585499999999999,5.33723831582393e-08,0.187,TRUE,TRUE
"NM_001290364","Aifm1","Aifm1","Midbrain","15.5","15.5",1,"lower",0.189225,0.189225,8.16239318790134e-08,0.05855,5.33723831582393e-08,0.187,TRUE,TRUE
"NM_198249","Arhgef40","Arhgef40","Midbrain","15.5","15.5",1,"higher",0.43985,0.43985,8.18615693419373e-08,0.036,1.44174372581925e-07,0.3834,TRUE,TRUE
"NM_001159616","Pigp","Pigp","Midbrain","15.5","15.5",1,"higher",0.36635,0.36635,8.48974975326701e-08,0.0125,2.79733292729458e-07,0.301,TRUE,TRUE
"NM_001276461","Asap1","Asap1","Midbrain","15.5","15.5",1,"higher",0.34985,0.34985,8.63182800901432e-08,0,2.42570383846299e-07,0.3486,TRUE,FALSE
"NM_001252450","Cldnd1","Cldnd1","Midbrain","15.5","15.5",1,"lower",0.16705,0.16705,9.08470636912878e-08,0.02925,1.61253391322437e-12,0.1238,TRUE,TRUE
"NM_080288","Elmo1","Elmo1","Midbrain","15.5","15.5",1,"higher",0.83235,0.83235,9.23903102546793e-08,0.03145,6.15522535078747e-08,0.8232,TRUE,TRUE
"NM_198093","Elmo1","Elmo1","Midbrain","15.5","15.5",1,"lower",0.83235,0.83235,9.27618040946609e-08,0.0314500000000001,6.15522535078747e-08,0.8232,TRUE,TRUE
"NM_144800","Mtss1","Mtss1","Midbrain","15.5","15.5",1,"higher",0.42445,0.42445,9.72991482860319e-08,0.04195,6.9313145930999e-08,0.397,TRUE,TRUE
"NM_001252074","Nrxn3","Nrxn3","Midbrain","15.5","15.5",1,"lower",0.39845,0.39845,9.72991482860319e-08,0.08085,1.74472319852413e-07,0.3363,TRUE,TRUE
"NM_001243240","Cacfd1","Cacfd1","Midbrain","15.5","15.5",1,"lower",0.13125,0.13125,9.72991482860319e-08,0.00930000000000003,1.74472319852413e-07,0.1135,TRUE,TRUE
"NM_207692","Mapk9","Mapk9","Midbrain","15.5","15.5",1,"higher",0.4467,0.4467,1.0124474870816e-07,0.03435,9.66197432615795e-09,0.3756,TRUE,TRUE
"NM_001146180","Mtss1","Mtss1","Midbrain","15.5","15.5",1,"lower",0.42445,0.42445,1.0444406762407e-07,0.0419499999999998,6.9313145930999e-08,0.397,TRUE,TRUE
"NM_152808","Slc44a2","Slc44a2","Midbrain","11.5","12.5",2,"lower",0.12135,0.113825,1.05477615368529e-07,0.0474,2.16343795067776e-09,0.084,TRUE,TRUE
"NM_001163394","Evl","Evl","Midbrain","15.5","15.5",1,"higher",0.5071,0.5071,1.110234768621e-07,0.0121,2.58263751114767e-07,0.4856,TRUE,TRUE
"NM_011847","Dnajb6","Dnajb6","Midbrain","15.5","15.5",1,"lower",0.2545,0.2545,1.12255607752268e-07,0.01005,6.94363959471714e-09,0.2451,TRUE,TRUE
"NM_181681","Lppr3","Lppr3","Midbrain","15.5","15.5",1,"lower",0.26515,0.26515,1.12342711803463e-07,0.0392000000000001,3.05244711757129e-14,0.2238,TRUE,TRUE
"NM_027326","Mllt3","Mllt3","Midbrain","15.5","15.5",1,"lower",0.1022,0.1022,1.17384876132177e-07,0.0062500000000002,2.05040930222634e-08,0.0895,TRUE,TRUE
"NM_001284270","Tmem201","Tmem201","Midbrain","15.5","15.5",1,"lower",0.33045,0.33045,1.19914247402617e-07,0.06635,2.15126144547394e-07,0.3077,TRUE,TRUE
