"gene_id","Forebrain","Hindbrain","Midbrain","membership"
"Pars2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pax3",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Pax6",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pbdc1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pbx1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pced1a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pcgf2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pcsk7",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pde1b",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pde2a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pde4b",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pde4dip",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pde7a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pdgfrb",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Pdlim2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pdlim7",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pdp1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pdzrn4",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Pex2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pex5",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pfkfb3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Phactr1",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Phf23",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pias3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pigo",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pigp",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pigx",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pih1d1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pip5k1c",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pitpnb",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pitpnm1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pja1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pja2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pkm",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pknox2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pla2g6",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Plod2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Plp1",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Plscr3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pmp22",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pnck",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pnkp",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Poglut1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Porcn",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Postn",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ppap2c",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ppapdc1b",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ppfibp1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ppm1b",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ppp2r3d",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ppp3ca",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ppp4r1",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Pqlc1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pradc1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Prdm2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Prepl",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Prkacb",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Prkcsh",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Prkcz",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Prmt6",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Prom1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Prorsd1",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Prpf19",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Prph",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Prr13",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Prrc2b",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Psap",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Psip1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Psmd10",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Psmg4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Psrc1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ptbp1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ptpn5",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ptprs",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ptpru",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Puf60",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pum1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pum2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pus1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pus7",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pvrl2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pvrl3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Pxk",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Qk",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Qsox1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Qsox2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"R74862",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rab11fip3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rab34",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rab6a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rabgap1l",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rabggtb",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rad52",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rai1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ralgds",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ralgps2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ralyl",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rap1gds1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rapgef1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rapgef6",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rara",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Rarb",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rarg",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rassf1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rbbp6",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rbfox2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rbl1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rbm18",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Rbm4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rbm43",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rbm7",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rbms1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rbmx",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rcan1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rcan2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rcsd1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rdh13",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rdx",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Reep6",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Repin1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Reps1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rhbdd3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rhobtb1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rhot1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ric3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rnf14",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rnf144a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rnf216",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rnf44",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rnf6",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rnps1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rora",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rpap2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rpl30",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rpl37rt",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rprd1b",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rps6kb1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rrbp1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rtel1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rtkn",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rtn4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rufy3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rxrb",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Rxrg",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sall2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sapcd2",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Sars",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Satb1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sbf1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Scamp5",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Scap",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Scarb1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Scnm1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sdccag3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sec14l1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sec24c",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Seh1l",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sema4a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sema6d",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Senp2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Senp7",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sept6",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sept9",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Serp2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sesn1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sfpq",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sgce",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sgms1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sgsm1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sh2b1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sh3bp5l",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sh3gl3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sh3glb1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sh3glb2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Shisa5",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Shox2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Siah1b",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sin3a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sipa1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sirt3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Skil",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Slc11a2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Slc16a3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Slc1a2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Slc25a13",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Slc25a14",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Slc25a25",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Slc25a40",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Slc35a2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Slc35a4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Slc35c2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Slc37a4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Slc38a10",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Slc38a3",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Slc39a11",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Slc39a13",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Slc39a8",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Slc3a2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Slc41a3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Slc44a1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Slc5a6",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Slc7a7",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Slc9a8",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Slco3a1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Slx1b",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Smad5",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Smarcc2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Smc2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Smc5",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Smek1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Smg7",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Smox",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Smpd4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Snap25",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Snap91",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Snapc4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Snrk",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Snx11",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Snx12",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Snx5",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Son",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sorbs1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sorbs2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sorcs1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sp3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Spag9",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Spata7",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Spc25",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Spg20",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Spin1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Spire1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Spock3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Spopl",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Spp1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Spsb2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Src",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Srr",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Srrt",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Srsf1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Srsf11",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Srsf5",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Srsf7",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Srsf9",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ss18",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Ssbp3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"St18",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"St3gal3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"St5",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"St6galnac4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"St6galnac6",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"St7",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"St8sia4",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Stag2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Stau2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Steap3",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Stoml1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Stra6",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Strada",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Strn3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Strn4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Stx3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sufu",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sugp2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sulf2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sun1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Surf1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Suv39h1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Suv39h2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Suv420h1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Sybu",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Syce2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Syn2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Syne4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Syngr1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Syt1",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Tacc2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Taf1a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Taf1d",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Taok2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Taok3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tasp1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tbc1d1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tbc1d31",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tbc1d9b",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tcf12",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tcf19",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tcf3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tcf4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tcof1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tec",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tecr",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tef",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tenm3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tex264",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tfap2b",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tfdp1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tfpt",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tgfbr2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Thap3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Timm9",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tk2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tle4",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tmem134",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tmem14a",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Tmem161a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tmem161b",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tmem184b",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tmem194",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tmem201",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tmem205",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tmem255a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tmem40",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Tmem42",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Tmem53",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tmub2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tnnt2",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Tnrc18",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tom1l2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tomm34",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tor1aip2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tor2a",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tpd52",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tpd52l2",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tpm1",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tpm3",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
"Tprkb",TRUE,TRUE,FALSE,"Forebrain + Hindbrain"
"Trappc13",TRUE,TRUE,TRUE,"Forebrain + Hindbrain + Midbrain"
