"isoform_id","gene_id","gene_name","region","start_stage","end_stage","n_stages","direction","max_abs_usage_difference","mean_abs_usage_difference","worst_pair_q","flanking_max_abs_difference","gene_q","replicate_separation","replicate_consistent","reciprocal_exchange"
"NM_001110228","Celf2","Celf2","Midbrain","15.5","15.5",1,"lower",0.68345,0.68345,1.03294140545254e-22,0.0437499999999998,3.61055319139331e-22,0.6795,TRUE,TRUE
"NM_001164790","Scg3","Scg3","Midbrain","15.5","15.5",1,"lower",0.605825,0.605825,3.56053265613862e-21,0.0609000000000001,6.1456928423584e-21,0.5955,TRUE,TRUE
"NM_009130","Scg3","Scg3","Midbrain","15.5","15.5",1,"higher",0.605825,0.605825,3.56053265613862e-21,0.0609000000000001,6.1456928423584e-21,0.5955,TRUE,TRUE
"NM_001290664","Sh3kbp1","Sh3kbp1","Midbrain","15.5","15.5",1,"higher",0.1664,0.1664,3.56053265613862e-21,0.0039,7.05865381388997e-21,0.1519,TRUE,TRUE
"NM_009722","Atp2a2","Atp2a2","Midbrain","15.5","15.5",1,"higher",0.913,0.913,3.73111491506598e-18,0.00245,6.70719830553366e-18,0.9054,TRUE,TRUE
"NM_001110830","Rbfox2","Rbfox2","Midbrain","15.5","15.5",1,"lower",0.359725,0.359725,9.51513825006604e-17,0.0310000000000001,3.77427842661621e-16,0.351,TRUE,FALSE
"NM_001253754","Gpm6a","Gpm6a","Midbrain","15.5","15.5",1,"higher",0.5719,0.5719,4.00464853085905e-16,0.0710499999999999,7.64170927927897e-16,0.5672,TRUE,TRUE
"NM_153581","Gpm6a","Gpm6a","Midbrain","15.5","15.5",1,"lower",0.5715,0.5715,4.00464853085905e-16,0.0703,7.64170927927897e-16,0.5668,TRUE,TRUE
"NM_198894","Abr","Abr","Midbrain","15.5","15.5",1,"higher",0.5696,0.5696,4.00464853085905e-16,0.0053,8.82022969300117e-16,0.5208,TRUE,FALSE
"NM_001110223","Dcx","Dcx","Midbrain","15.5","15.5",1,"lower",0.3712,0.3712,5.32931011593456e-16,0.0409,1.40315717792559e-15,0.3642,TRUE,FALSE
"NM_001293780","Chtop","Chtop","Midbrain","15.5","15.5",1,"lower",0.123825,0.123825,6.70459549574239e-16,0.01655,1.83299137522954e-15,0.1162,TRUE,TRUE
"NM_001253681","Immt","Immt","Midbrain","15.5","15.5",1,"lower",0.43025,0.43025,7.03756783550821e-16,0.0898,2.05930645817476e-15,0.4192,TRUE,TRUE
"NM_139302","Sh3glb2","Sh3glb2","Midbrain","15.5","15.5",1,"higher",0.7661,0.7661,1.25701864281147e-15,0,2.2596659451697e-15,0.7547,TRUE,TRUE
"NM_001177856","Asph","Asph","Midbrain","15.5","15.5",1,"lower",0.5033,0.5033,3.12136434934858e-15,0.0917,1.7379775508017e-14,0.4925,TRUE,TRUE
"NM_001252283","Ogdh","Ogdh","Midbrain","15.5","15.5",1,"lower",0.287775,0.287775,3.92770973178293e-15,0.0519999999999999,1.22415468520618e-14,0.2869,TRUE,TRUE
"NM_010875","Ncam1","Ncam1","Midbrain","15.5","15.5",1,"higher",0.40375,0.40375,2.08249825907474e-14,0.01705,3.63959208900101e-14,0.3952,TRUE,TRUE
"NM_029663","Eef1d","Eef1d","Midbrain","15.5","15.5",1,"lower",0.42375,0.42375,3.41840985946713e-14,0.08905,1.03599278197588e-13,0.4057,TRUE,TRUE
"NM_001113214","Odf2","Odf2","Midbrain","15.5","15.5",1,"higher",0.2036,0.2036,4.14894747740838e-14,0,1.08091456298308e-13,0.1871,TRUE,TRUE
"NM_001286388","Trim9","Trim9","Midbrain","15.5","15.5",1,"lower",0.22665,0.22665,4.77822749055344e-14,0.0291,1.26755200527784e-13,0.2261,TRUE,FALSE
"NM_001113517","Arhgef7","Arhgef7","Midbrain","15.5","15.5",1,"lower",0.5468,0.5468,5.53255118883267e-14,0.0409,1.03599278197588e-13,0.5399,TRUE,TRUE
"NM_001025074","Ntrk2","Ntrk2","Midbrain","15.5","15.5",1,"lower",0.49275,0.49275,5.53255118883267e-14,0.0943499999999999,7.40885727529421e-14,0.4897,TRUE,TRUE
"NM_001009930","Brsk2","Brsk2","Midbrain","15.5","15.5",1,"higher",0.7068,0.7068,5.66551895693926e-14,0.09345,1.29004411147227e-13,0.6978,TRUE,TRUE
"NM_008745","Ntrk2","Ntrk2","Midbrain","15.5","15.5",1,"higher",0.49275,0.49275,5.9309290199767e-14,0.09435,7.40885727529421e-14,0.4897,TRUE,TRUE
"NM_001293779","Chtop","Chtop","Midbrain","15.5","15.5",1,"lower",0.1922,0.1922,5.9309290199767e-14,0.0346,1.83299137522954e-15,0.1746,TRUE,TRUE
"NM_001205331","Map4","Map4","Midbrain","15.5","15.5",1,"lower",0.50515,0.50515,1.02195711660696e-13,0.0842499999999999,2.30003385083338e-13,0.4889,TRUE,TRUE
"NM_001252665","Dmtn","Dmtn","Midbrain","15.5","15.5",1,"lower",0.51665,0.51665,1.26761668768721e-13,0.03915,3.48137381430243e-13,0.5035,TRUE,FALSE
"NM_134118","Tecr","Tecr","Midbrain","15.5","15.5",1,"higher",0.51175,0.51175,1.86959374323401e-13,0.03835,2.30003385083338e-13,0.4983,TRUE,TRUE
"NM_027179","Tecr","Tecr","Midbrain","15.5","15.5",1,"lower",0.51175,0.51175,2.24745961034902e-13,0.0383499999999999,2.30003385083338e-13,0.4983,TRUE,TRUE
"NM_001285859","Sgip1","Sgip1","Midbrain","15.5","15.5",1,"lower",0.7582,0.7582,2.28049851580634e-13,0.0540999999999999,3.95005202295657e-13,0.7469,TRUE,TRUE
"NM_001164252","Tpm1","Tpm1","Midbrain","15.5","15.5",1,"lower",0.2053,0.2053,2.60263068425824e-13,0.0543,1.12415565001639e-12,0.1934,TRUE,TRUE
"NM_016760","Clta","Clta","Midbrain","15.5","15.5",1,"lower",0.6625,0.6625,3.01838997345603e-13,0.0473,8.27593857376812e-13,0.6487,TRUE,TRUE
"NM_001289150","Fam110a","Fam110a","Midbrain","15.5","15.5",1,"lower",0.560575,0.560575,3.01838997345603e-13,0.0778000000000001,6.80179332104267e-13,0.5541,TRUE,FALSE
"NM_028768","Armc8","Armc8","Midbrain","15.5","15.5",1,"higher",0.4992,0.4992,3.01838997345603e-13,0.0143,3.82458891101705e-13,0.485,TRUE,TRUE
"NM_001146347","Fam57b","Fam57b","Midbrain","15.5","15.5",1,"lower",0.48415,0.48415,3.01838997345603e-13,0.0602000000000001,5.66798102239381e-13,0.4815,TRUE,TRUE
"NM_029922","Parp6","Parp6","Midbrain","15.5","15.5",1,"lower",0.3898,0.3898,3.01838997345603e-13,0.0313000000000001,6.80179332104267e-13,0.3604,TRUE,TRUE
"NM_001170935","Lppr3","Lppr3","Midbrain","15.5","15.5",1,"higher",0.256,0.256,3.01838997345603e-13,0.00285,5.49814341432786e-13,0.2452,TRUE,TRUE
"NM_001290379","Ap1s2","Ap1s2","Midbrain","15.5","15.5",1,"lower",0.9397,0.9397,3.02003774761995e-13,0.0219000000000001,5.78081375914627e-13,0.9222,TRUE,TRUE
"NM_008441","Kif1b","Kif1b","Midbrain","15.5","15.5",1,"higher",0.63045,0.63045,3.05800216376651e-13,0.02615,5.81909165855015e-13,0.5895,TRUE,TRUE
"NM_001166138","Armc8","Armc8","Midbrain","15.5","15.5",1,"lower",0.4992,0.4992,3.46556850766456e-13,0.0143000000000001,3.82458891101705e-13,0.485,TRUE,TRUE
"NM_001310144","Pax6","Pax6","Midbrain","15.5","15.5",1,"lower",0.3574,0.3574,5.26308968057488e-13,0.0873,2.21430845967786e-12,0.344,TRUE,TRUE
"NM_001293778","Chtop","Chtop","Midbrain","15.5","15.5",1,"lower",0.20725,0.20725,6.09801672066085e-13,0.0913,1.83299137522954e-15,0.1991,TRUE,TRUE
"NM_001005865","Mtus1","Mtus1","Midbrain","15.5","15.5",1,"higher",0.81715,0.81715,7.19789768439337e-13,0.0233,1.6293836109651e-12,0.786,TRUE,TRUE
"NM_207706","Elmo2","Elmo2","Midbrain","15.5","15.5",1,"lower",0.69215,0.69215,7.74898094801363e-13,0.07045,1.74964571469002e-12,0.6728,TRUE,TRUE
"NM_001083334","Bin1","Bin1","Midbrain","15.5","15.5",1,"higher",0.73465,0.73465,8.55054074101069e-13,0.09355,1.11806169694697e-12,0.712,TRUE,TRUE
"NM_009668","Bin1","Bin1","Midbrain","15.5","15.5",1,"lower",0.73465,0.73465,8.55054074101069e-13,0.09355,1.11806169694697e-12,0.712,TRUE,TRUE
"NM_001163330","Ralyl","Ralyl","Midbrain","15.5","15.5",1,"lower",0.20015,0.20015,1.00778847803955e-12,0.08195,2.3903583854988e-12,0.1789,TRUE,TRUE
"NM_001038621","Rabgap1l","Rabgap1l","Midbrain","15.5","15.5",1,"lower",0.4708,0.4708,1.07384426235946e-12,0.0441,1.41366542003125e-12,0.4455,TRUE,TRUE
"NM_013862","Rabgap1l","Rabgap1l","Midbrain","15.5","15.5",1,"higher",0.4708,0.4708,1.13912563216914e-12,0.0441,1.41366542003125e-12,0.4455,TRUE,TRUE
"NM_013928","Schip1","Schip1","Midbrain","15.5","15.5",1,"lower",0.81895,0.81895,1.22589807957322e-12,0.028,3.74782721396813e-12,0.7991,TRUE,TRUE
"NM_001077361","Fhl1","Fhl1","Midbrain","15.5","15.5",1,"lower",0.3812,0.3812,1.87440231988548e-12,0.0365500000000001,4.6424208771705e-12,0.3757,TRUE,TRUE
"NM_010714","Lhx9","Lhx9","Midbrain","15.5","15.5",1,"lower",0.28295,0.28295,2.75543155638302e-12,0.0201000000000001,5.17989195920939e-12,0.2308,TRUE,TRUE
"NM_001163555","Pou2f2","Pou2f2","Midbrain","15.5","15.5",1,"lower",0.30395,0.30395,2.84990882455878e-12,0.06475,5.33657054541455e-12,0.2683,TRUE,FALSE
"NM_016920","Atp6v0a1","Atp6v0a1","Midbrain","15.5","15.5",1,"lower",0.86365,0.86365,2.90498229804802e-12,0.0478,6.96281327542669e-12,0.8604,TRUE,TRUE
"NM_017402","Arhgef7","Arhgef7","Midbrain","15.5","15.5",1,"higher",0.73215,0.73215,3.41118356909056e-12,0.08365,1.03599278197588e-13,0.7043,TRUE,TRUE
"NM_145121","Cacnb1","Cacnb1","Midbrain","15.5","15.5",1,"lower",0.84405,0.84405,3.96833100525354e-12,0.0982,1.15871063928941e-11,0.8332,TRUE,FALSE
"NM_001290646","Lhx2","Lhx2","Midbrain","15.5","15.5",1,"higher",0.78525,0.78525,4.39694408651394e-12,0.0709,5.79966795761647e-12,0.7745,TRUE,TRUE
"NM_010710","Lhx2","Lhx2","Midbrain","15.5","15.5",1,"lower",0.78525,0.78525,4.43570257584137e-12,0.0709000000000001,5.79966795761647e-12,0.7745,TRUE,TRUE
"NM_001291455","Dpysl3","Dpysl3","Midbrain","15.5","15.5",1,"higher",0.76035,0.76035,4.90097827669406e-12,0.02015,9.12369612238136e-12,0.7392,TRUE,TRUE
"NM_009468","Dpysl3","Dpysl3","Midbrain","15.5","15.5",1,"lower",0.75975,0.75975,4.90097827669406e-12,0.0200000000000002,9.12369612238136e-12,0.7388,TRUE,TRUE
"NM_001024716","Triobp","Triobp","Midbrain","15.5","15.5",1,"higher",0.37005,0.37005,4.91721592290519e-12,0.0549499999999999,1.20756556454798e-11,0.3558,TRUE,TRUE
"NM_001034168","Ank2","Ank2","Midbrain","15.5","15.5",1,"lower",0.31945,0.31945,4.91721592290519e-12,0.0122500000000001,6.79876260561921e-12,0.2942,TRUE,TRUE
"NM_178655","Ank2","Ank2","Midbrain","15.5","15.5",1,"higher",0.31945,0.31945,6.24647903003731e-12,0.0122500000000001,6.79876260561921e-12,0.2942,TRUE,TRUE
"NM_001168229","Morf4l2","Morf4l2","Midbrain","15.5","15.5",1,"lower",0.4923,0.4923,6.70303718837820e-12,0.0292999999999999,2.90083978490082e-11,0.4887,TRUE,TRUE
"NR_045517","Cldnd1","Cldnd1","Midbrain","15.5","15.5",1,"higher",0.4526,0.4526,1.18151742101168e-11,0.04235,2.94991943299158e-11,0.4194,TRUE,TRUE
"NM_001005864","Mtus1","Mtus1","Midbrain","15.5","15.5",1,"lower",0.887,0.887,1.23497888839297e-11,0.0325500000000002,1.6293836109651e-12,0.8556,TRUE,TRUE
"NM_001293300","Clasp1","Clasp1","Midbrain","15.5","15.5",1,"lower",0.4286,0.4286,1.71693846883842e-11,0.0615,3.23452240580021e-11,0.4008,TRUE,TRUE
"NM_001289774","Rufy3","Rufy3","Midbrain","15.5","15.5",1,"higher",0.75555,0.75555,2.37643372553488e-11,0.00279999999999999,7.08698783470799e-11,0.7199,TRUE,TRUE
"NM_001164358","Slc25a25","Slc25a25","Midbrain","15.5","15.5",1,"lower",0.36845,0.36845,2.56241045845983e-11,0.00279999999999991,6.31104831365314e-11,0.3446,TRUE,FALSE
"NM_001039155","Triobp","Triobp","Midbrain","15.5","15.5",1,"lower",0.3045,0.3045,2.58167163018727e-11,0.04405,1.20756556454798e-11,0.2777,TRUE,TRUE
"NM_001042752","Neo1","Neo1","Midbrain","15.5","15.5",1,"higher",0.7077,0.7077,2.62237495811614e-11,0.0497,3.47888449494975e-11,0.6932,TRUE,TRUE
"NM_008684","Neo1","Neo1","Midbrain","15.5","15.5",1,"lower",0.7077,0.7077,2.62261970536708e-11,0.0497000000000002,3.47888449494975e-11,0.6932,TRUE,TRUE
"NM_009262","Spock1","Spock1","Midbrain","15.5","15.5",1,"lower",0.62335,0.62335,2.64409654141225e-11,0.00309999999999999,6.76893531654163e-11,0.6093,TRUE,TRUE
"NM_001080384","Clta","Clta","Midbrain","15.5","15.5",1,"higher",0.67465,0.67465,2.71262152473263e-11,0.0617,8.27593857376812e-13,0.6554,TRUE,TRUE
"NM_001114347","Clasp2","Clasp2","Midbrain","15.5","15.5",1,"higher",0.53875,0.53875,2.74576155880752e-11,0.00955,9.68433823468492e-11,0.5047,TRUE,TRUE
"NM_033474","Arvcf","Arvcf","Midbrain","15.5","15.5",1,"lower",0.213375,0.213375,2.89946150582114e-11,0.0414,7.28673164971092e-11,0.2034,TRUE,TRUE
"NM_001198874","Dync1i2","Dync1i2","Midbrain","15.5","15.5",1,"lower",0.52785,0.52785,3.51054444217643e-11,0.0194000000000001,1.20203660657593e-10,0.517,TRUE,TRUE
"NM_177407","Camk2a","Camk2a","Midbrain","15.5","15.5",1,"lower",0.94945,0.94945,3.7226026992553e-11,0.031,7.28673164971092e-11,0.9331,TRUE,TRUE
"NM_001199151","Sncaip","Sncaip","Midbrain","15.5","15.5",1,"lower",0.535875,0.535875,3.7226026992553e-11,0.0782499999999999,7.28673164971092e-11,0.4891,TRUE,TRUE
"NM_180960","Nnat","Nnat","Midbrain","15.5","15.5",1,"lower",0.3989,0.3989,3.81283076255101e-11,0.06335,1.14931452817592e-10,0.3609,TRUE,TRUE
"NM_001098168","Asap2","Asap2","Midbrain","15.5","15.5",1,"lower",0.758325,0.758325,4.99601167088497e-11,0.0816,9.68128575193084e-11,0.7475,TRUE,FALSE
"NM_027985","Mad2l2","Mad2l2","Midbrain","15.5","15.5",1,"higher",0.43305,0.43305,5.83219890728654e-11,0.0624000000000001,7.79128056076945e-11,0.4119,TRUE,TRUE
"NM_001305420","Mad2l2","Mad2l2","Midbrain","15.5","15.5",1,"lower",0.43305,0.43305,5.98929372043443e-11,0.0624,7.79128056076945e-11,0.4119,TRUE,TRUE
"NM_001109040","Kif21a","Kif21a","Midbrain","15.5","15.5",1,"lower",0.1513,0.1513,6.23767426379418e-11,0.0569,1.5036707460803e-10,0.1392,TRUE,FALSE
"NM_010923","Nnat","Nnat","Midbrain","15.5","15.5",1,"higher",0.3705,0.3705,6.47376651853321e-11,0.0511499999999999,1.14931452817592e-10,0.334,TRUE,TRUE
"NM_001037761","Capzb","Capzb","Midbrain","15.5","15.5",1,"higher",0.54335,0.54335,8.78118163141396e-11,0.03735,1.59627489977995e-10,0.4847,TRUE,TRUE
"NM_013680","Syn1","Syn1","Midbrain","15.5","15.5",1,"lower",0.337875,0.337875,1.01052699887842e-10,0.00645000000000012,1.32236105660194e-10,0.336,TRUE,TRUE
"NM_001110780","Syn1","Syn1","Midbrain","15.5","15.5",1,"higher",0.337875,0.337875,1.03491178044565e-10,0.00645000000000007,1.32236105660194e-10,0.336,TRUE,TRUE
"NM_001164256","Tpm1","Tpm1","Midbrain","15.5","15.5",1,"lower",0.25945,0.25945,1.06432938948874e-10,0.0653,1.12415565001639e-12,0.241,TRUE,TRUE
"NM_001146057","Acot7","Acot7","Midbrain","15.5","15.5",1,"higher",0.6533,0.6533,1.07475244130646e-10,0.0035,2.01055369568813e-10,0.6428,TRUE,FALSE
"NM_001198867","Dctn1","Dctn1","Midbrain","15.5","15.5",1,"higher",0.71765,0.71765,1.17313942676629e-10,0.0906,5.78081375914627e-13,0.6811,TRUE,TRUE
"NM_008851","Pitpnm1","Pitpnm1","Midbrain","15.5","15.5",1,"lower",0.3595,0.3595,1.2190967407998e-10,0.08555,1.59627489977995e-10,0.3506,TRUE,TRUE
"NM_001199352","Pnck","Pnck","Midbrain","15.5","15.5",1,"higher",0.3854,0.3854,1.22481685771005e-10,0.0537500000000001,2.34231782451542e-10,0.3556,TRUE,FALSE
"NM_009691","Aplp2","Aplp2","Midbrain","15.5","15.5",1,"higher",0.27345,0.27345,1.22481685771005e-10,0.0353,2.34231782451542e-10,0.2285,TRUE,TRUE
"NM_001006674","Kcnq2","Kcnq2","Midbrain","15.5","15.5",1,"lower",0.4738,0.4738,1.326382619152e-10,0.08175,4.98768628452785e-10,0.4489,TRUE,FALSE
"NR_075078","Pitpnm1","Pitpnm1","Midbrain","15.5","15.5",1,"higher",0.3595,0.3595,1.326382619152e-10,0.08555,1.59627489977995e-10,0.3506,TRUE,TRUE
"NM_001290745","Nckap1","Nckap1","Midbrain","15.5","15.5",1,"lower",0.444425,0.444425,1.36997808744253e-10,0.0520999999999999,1.86239203475219e-10,0.3992,TRUE,TRUE
"NM_016965","Nckap1","Nckap1","Midbrain","15.5","15.5",1,"higher",0.444425,0.444425,1.41028873934698e-10,0.0520999999999999,1.86239203475219e-10,0.3992,TRUE,TRUE
"NM_001025430","Spag9","Spag9","Midbrain","15.5","15.5",1,"lower",0.4779,0.4779,1.66737887230715e-10,0.07885,6.41786876591917e-10,0.4593,TRUE,TRUE
"NR_033657","Miat","Miat","Midbrain","15.5","15.5",1,"lower",0.392775,0.392775,1.82277764149767e-10,0.09485,2.45994869599431e-10,0.3567,TRUE,TRUE
"NR_003718","Miat","Miat","Midbrain","15.5","15.5",1,"higher",0.392775,0.392775,1.86329677759065e-10,0.0948499999999999,2.45994869599431e-10,0.3567,TRUE,TRUE
"NM_001164255","Tpm1","Tpm1","Midbrain","15.5","15.5",1,"lower",0.13575,0.13575,2.5422520273525e-10,0.01675,1.12415565001639e-12,0.1281,TRUE,TRUE
"NM_001102456","Aplp2","Aplp2","Midbrain","15.5","15.5",1,"lower",0.49955,0.49955,2.54507699790497e-10,0.0636,2.34231782451542e-10,0.4936,TRUE,TRUE
"NM_001159964","Eps15","Eps15","Midbrain","15.5","15.5",1,"lower",0.63435,0.63435,2.89541536078826e-10,0.0980500000000001,4.00207753657705e-10,0.5968,TRUE,TRUE
"NM_007943","Eps15","Eps15","Midbrain","15.5","15.5",1,"higher",0.63435,0.63435,2.89541536078826e-10,0.09805,4.00207753657705e-10,0.5968,TRUE,TRUE
"NM_009798","Capzb","Capzb","Midbrain","15.5","15.5",1,"lower",0.5352,0.5352,3.05660258220283e-10,0.0392499999999999,1.59627489977995e-10,0.4794,TRUE,TRUE
"NM_001025358","Klc1","Klc1","Midbrain","15.5","15.5",1,"lower",0.5258,0.5258,3.05660258220283e-10,0.027,1.3379160329835e-09,0.4986,TRUE,TRUE
"NM_001113420","Schip1","Schip1","Midbrain","15.5","15.5",1,"higher",0.33015,0.33015,3.69984865073316e-10,0.00425,3.74782721396813e-12,0.2412,TRUE,TRUE
"NM_001170746","Magi2","Magi2","Midbrain","15.5","15.5",1,"higher",0.67005,0.67005,4.1176984358297e-10,0.0328000000000001,8.40083687019681e-10,0.6403,TRUE,FALSE
"NM_172952","Gphn","Gphn","Midbrain","15.5","15.5",1,"lower",0.616125,0.616125,4.14988454461788e-10,0.0796,5.96230471428096e-10,0.5879,TRUE,TRUE
"NM_145965","Gphn","Gphn","Midbrain","15.5","15.5",1,"higher",0.616125,0.616125,4.18804237589448e-10,0.0796000000000001,5.96230471428096e-10,0.5879,TRUE,TRUE
"NM_001043335","Eml1","Eml1","Midbrain","15.5","15.5",1,"lower",0.3155,0.3155,4.22642846293816e-10,0.08535,1.83299137522954e-15,0.2727,TRUE,TRUE
"NM_001029850","Magi1","Magi1","Midbrain","15.5","15.5",1,"higher",0.43875,0.43875,4.47363767081792e-10,0.00935,1.97940308275454e-09,0.355,TRUE,TRUE
"NM_001161747","Palm","Palm","Midbrain","15.5","15.5",1,"lower",0.46945,0.46945,4.52305412036019e-10,0.00800000000000001,6.55425515945507e-10,0.4534,TRUE,TRUE
"NM_019798","Pde4a","Pde4a","Midbrain","15.5","15.5",1,"lower",0.86095,0.86095,5.12195728119345e-10,0.0256000000000001,7.42330966162769e-10,0.8525,TRUE,TRUE
"NM_001163565","Ptpn5","Ptpn5","Midbrain","15.5","15.5",1,"higher",0.1668,0.1668,5.12195728119345e-10,0.0266500000000001,7.42227218754875e-10,0.1579,TRUE,TRUE
"NM_013643","Ptpn5","Ptpn5","Midbrain","15.5","15.5",1,"lower",0.1668,0.1668,5.12195728119345e-10,0.02665,7.42227218754875e-10,0.1579,TRUE,TRUE
"NM_183408","Pde4a","Pde4a","Midbrain","15.5","15.5",1,"higher",0.86095,0.86095,5.21015715710324e-10,0.0256,7.42330966162769e-10,0.8525,TRUE,TRUE
"NM_023128","Palm","Palm","Midbrain","15.5","15.5",1,"higher",0.46945,0.46945,5.43119546762661e-10,0.008,6.55425515945507e-10,0.4534,TRUE,TRUE
"NM_001039179","Bicd2","Bicd2","Midbrain","15.5","15.5",1,"lower",0.80785,0.80785,5.44422289160778e-10,0.05845,1.17380002979619e-09,0.7901,TRUE,TRUE
"NM_001301345","Hnrnpk","Hnrnpk","Midbrain","15.5","15.5",1,"lower",0.1076,0.1076,5.72431401021139e-10,0.0259,2.12746495333125e-09,0.1046,TRUE,TRUE
"NM_008935","Prom1","Prom1","Midbrain","15.5","15.5",1,"higher",0.9911,0.9911,6.99113063157457e-10,0,2.35699362545673e-20,0.9822,TRUE,FALSE
"NM_001135727","Sh3kbp1","Sh3kbp1","Midbrain","15.5","15.5",1,"lower",0.7261,0.7261,7.59625273995966e-10,0.00969999999999993,7.05865381388997e-21,0.6799,TRUE,TRUE
"NM_001083897","Mpzl1","Mpzl1","Midbrain","15.5","15.5",1,"higher",0.6224,0.6224,8.01323962211992e-10,0.08265,1.20408042642616e-09,0.602,TRUE,TRUE
"NM_001290995","Kif1b","Kif1b","Midbrain","15.5","15.5",1,"lower",0.54195,0.54195,8.13669761007508e-10,0.0828,5.81909165855015e-13,0.4976,TRUE,TRUE
"NM_001001880","Mpzl1","Mpzl1","Midbrain","15.5","15.5",1,"lower",0.6224,0.6224,8.53154666078236e-10,0.08265,1.20408042642616e-09,0.602,TRUE,TRUE
"NM_001102444","Add1","Add1","Midbrain","15.5","15.5",1,"lower",0.395975,0.395975,8.86449497694087e-10,0.07985,1.96521491840125e-09,0.3787,TRUE,TRUE
"NM_001083320","Magi1","Magi1","Midbrain","15.5","15.5",1,"lower",0.3168,0.3168,1.16019858854943e-09,0.0437,1.97940308275454e-09,0.2936,TRUE,TRUE
"NR_104398","Nin","Nin","Midbrain","15.5","15.5",1,"lower",0.6171,0.6171,1.25443250739854e-09,0.0683999999999999,4.30645608949317e-09,0.5733,TRUE,TRUE
"NM_001163328","Ralyl","Ralyl","Midbrain","15.5","15.5",1,"higher",0.73945,0.73945,1.25983598365846e-09,0.0407,2.3903583854988e-12,0.7193,TRUE,TRUE
"NM_011810","Faim","Faim","Midbrain","15.5","15.5",1,"higher",0.70745,0.70745,1.29549892336546e-09,0.0779,1.97940308275454e-09,0.671,TRUE,TRUE
"NM_001039079","Prkcz","Prkcz","Midbrain","15.5","15.5",1,"lower",0.78725,0.78725,1.32715468806045e-09,0.01505,2.04188124008044e-09,0.6786,TRUE,TRUE
"NM_001122851","Faim","Faim","Midbrain","15.5","15.5",1,"lower",0.70745,0.70745,1.32715468806045e-09,0.0779000000000002,1.97940308275454e-09,0.671,TRUE,TRUE
"NM_008860","Prkcz","Prkcz","Midbrain","15.5","15.5",1,"higher",0.78725,0.78725,1.57378293011898e-09,0.01505,2.04188124008044e-09,0.6786,TRUE,TRUE
"NM_171826","Cldnd1","Cldnd1","Midbrain","15.5","15.5",1,"lower",0.2924,0.2924,1.68120656281775e-09,0.07915,2.94991943299158e-11,0.2757,TRUE,TRUE
"NM_018770","Cadm1","Cadm1","Midbrain","15.5","15.5",1,"higher",0.6654,0.6654,1.75688620690383e-09,0.03695,5.10178435261044e-09,0.6555,TRUE,FALSE
"NM_198438","Ssbp3","Ssbp3","Midbrain","15.5","15.5",1,"higher",0.66645,0.66645,2.22032410697812e-09,0.04925,3.41552975428035e-09,0.6155,TRUE,TRUE
"NM_023672","Ssbp3","Ssbp3","Midbrain","15.5","15.5",1,"lower",0.66645,0.66645,2.3292012716251e-09,0.0492499999999999,3.41552975428035e-09,0.6155,TRUE,TRUE
"NM_001286647","Atl2","Atl2","Midbrain","15.5","15.5",1,"lower",0.3817,0.3817,2.33825498553635e-09,0.0677500000000001,3.58618186402472e-09,0.3626,TRUE,TRUE
"NM_019717","Atl2","Atl2","Midbrain","15.5","15.5",1,"higher",0.3817,0.3817,2.51805782048256e-09,0.06775,3.58618186402472e-09,0.3626,TRUE,TRUE
"NM_001164363","Nt5c2","Nt5c2","Midbrain","15.5","15.5",1,"lower",0.837,0.837,2.58737212378171e-09,0.0677499999999999,5.78465513688771e-09,0.7996,TRUE,TRUE
"NM_001252566","Sez6l2","Sez6l2","Midbrain","15.5","15.5",1,"lower",0.4359,0.4359,2.58783919380347e-09,0.0896499999999999,5.80031701691828e-09,0.345,TRUE,FALSE
"NM_080287","Elmo2","Elmo2","Midbrain","15.5","15.5",1,"higher",0.67305,0.67305,2.78288516424289e-09,0.07725,1.74964571469002e-12,0.641,TRUE,TRUE
"NM_170730","Ank3","Ank3","Midbrain","15.5","15.5",1,"lower",0.5441,0.5441,3.13073404331022e-09,0.0659500000000001,1.54717432745371e-08,0.5271,TRUE,TRUE
"NM_001164253","Tpm1","Tpm1","Midbrain","15.5","15.5",1,"lower",0.132125,0.132125,3.60259999105984e-09,0.0321,1.12415565001639e-12,0.1179,TRUE,TRUE
"NM_010956","Ogdh","Ogdh","Midbrain","15.5","15.5",1,"higher",0.4388,0.4388,3.71337783842798e-09,0.0851499999999999,1.22415468520618e-14,0.412,TRUE,TRUE
"NM_001170561","Sbf1","Sbf1","Midbrain","15.5","15.5",1,"higher",0.7756,0.7756,3.89687227549604e-09,0.0796,5.99847654128158e-09,0.7641,TRUE,TRUE
"NM_001081030","Sbf1","Sbf1","Midbrain","15.5","15.5",1,"lower",0.7756,0.7756,3.90210092873535e-09,0.0796000000000001,5.99847654128158e-09,0.7641,TRUE,TRUE
"NM_023240","Eef1d","Eef1d","Midbrain","15.5","15.5",1,"higher",0.40475,0.40475,4.0001908899509e-09,0.0759,1.03599278197588e-13,0.3634,TRUE,TRUE
"NM_001083321","Magi1","Magi1","Midbrain","15.5","15.5",1,"lower",0.46025,0.46025,4.5570388308417e-09,0.049,1.97940308275454e-09,0.4561,TRUE,TRUE
"NM_001177709","Arfgap1","Arfgap1","Midbrain","15.5","15.5",1,"lower",0.2396,0.2396,4.89706484550194e-09,0.0418500000000001,1.76329268716876e-08,0.2298,TRUE,TRUE
